0,0.025,0.05,0.075,0.1,0.125,0.15,0.17500000000000002,0.2,0.22499999999999998,0.25,0.275,0.3,0.325,0.35000000000000003,0.375,0.4,0.42500000000000004,0.44999999999999996,0.475,0.5,0.525,0.55,0.5750000000000001,0.6,0.625,0.65,0.675,0.7000000000000001,0.725,0.75,1.9,1.7999999999999998,1.6999999999999997,1.5999999999999996,1.5000000000000002,1.4000000000000001,1.3,1.2,1.0999999999999999,0.9999999999999998,0.9000000000000002,0.8000000000000002,0.7000000000000001,0.6,0.4999999999999999,0.3999999999999998,0.30000000000000027,0.20000000000000018,0.10000000000000009
0,-0.0049999999999999975,0.020000000000000004,0.045000000000000005,0.06999999999999999,0.095,0.12,0.145,0.17,0.195,0.21999999999999997,0.245,0.27,0.295,0.32,0.34500000000000003,0.37,0.395,0.42000000000000004,0.44499999999999995,0.47,0.495,0.52,0.545,0.5700000000000001,0.595,0.62,0.645,0.67,0.6950000000000001,0.72,0.52,1.92,1.8199999999999998,1.7199999999999998,1.6199999999999994,1.5200000000000002,1.4200000000000002,1.32,1.22,1.1199999999999999,1.0199999999999996,0.9200000000000003,0.8200000000000002,0.7200000000000001,0.62,0.5199999999999999,0.4199999999999997,0.3200000000000003,0
0,0.0009999999999999992,-0.009999999999999995,0.015000000000000006,0.04000000000000001,0.06499999999999999,0.09,0.11499999999999999,0.13999999999999999,0.165,0.19,0.21499999999999997,0.24,0.265,0.29,0.315,0.34,0.365,0.39,0.41500000000000004,0.43999999999999995,0.46499999999999997,0.49,0.515,0.54,0.5650000000000001,0.59,0.615,0.64,0.665,0.6900000000000001,0.76,0.24,1.94,1.8399999999999999,1.7399999999999998,1.6399999999999992,1.5400000000000003,1.4400000000000002,1.34,1.24,1.14,1.0399999999999994,0.9400000000000003,0.8400000000000002,0.7400000000000001,0.64,0.5399999999999999,0.4399999999999996,0
0,-0.00019999999999999987,0.003199999999999998,-0.014999999999999993,0.010000000000000009,0.03500000000000002,0.059999999999999984,0.08499999999999999,0.10999999999999999,0.13499999999999998,0.16,0.185,0.20999999999999996,0.235,0.26,0.285,0.31,0.335,0.36,0.385,0.41000000000000003,0.43499999999999994,0.45999999999999996,0.485,0.51,0.535,0.56,0.585,0.61,0.635,0.66,0.676,0.864,-0.10000000000000009,1.96,1.8599999999999999,1.7599999999999998,1.659999999999999,1.5600000000000003,1.4600000000000002,1.36,1.26,1.16,1.0599999999999992,0.9600000000000003,0.8600000000000002,0.7600000000000001,0.66,0.5599999999999999,0
0,0.00003999999999999997,-0.0008799999999999988,0.006839999999999995,-0.01999999999999999,0.005000000000000008,0.030000000000000027,0.05499999999999998,0.07999999999999999,0.10499999999999998,0.12999999999999998,0.155,0.18,0.20499999999999996,0.22999999999999998,0.255,0.27999999999999997,0.305,0.33,0.355,0.38,0.405,0.42999999999999994,0.45499999999999996,0.48,0.505,0.53,0.555,0.58,0.605,0.63,0.6568,0.6384000000000001,1.0568,-0.512,1.98,1.88,1.78,1.6799999999999988,1.5800000000000003,1.4800000000000002,1.3800000000000001,1.28,1.1800000000000002,1.079999999999999,0.9800000000000003,0.8800000000000002,0.7800000000000001,0.68,0
0,-0.000007999999999999991,0.0002239999999999998,-0.0024239999999999973,0.01220799999999999,-0.024999999999999988,0.000000000000000006938893903907228,0.025000000000000036,0.049999999999999975,0.07499999999999998,0.09999999999999998,0.12499999999999997,0.15,0.175,0.19999999999999996,0.22499999999999998,0.25,0.27499999999999997,0.3,0.325,0.35,0.375,0.4,0.42499999999999993,0.44999999999999996,0.475,0.5,0.525,0.55,0.575,0.6,0.62464,0.6604800000000001,0.5547200000000001,1.3705599999999998,-1.0103999999999997,2,1.9,1.8000000000000003,1.6999999999999986,1.6000000000000003,1.5000000000000002,1.4000000000000001,1.3,1.2000000000000004,1.0999999999999988,1.0000000000000004,0.9000000000000002,0.8000000000000002,0
0,0.0000015999999999999982,-0.00005439999999999991,0.0007535999999999992,-0.005350399999999995,0.019649599999999982,-0.029999999999999985,-0.0049999999999999975,0.02000000000000005,0.04499999999999997,0.06999999999999998,0.09499999999999997,0.11999999999999997,0.145,0.16999999999999998,0.19499999999999995,0.21999999999999997,0.245,0.26999999999999996,0.295,0.32,0.345,0.37,0.395,0.41999999999999993,0.44499999999999995,0.47,0.495,0.52,0.545,0.57,0.5950719999999999,0.6174719999999999,0.681632,0.39155200000000023,1.8467519999999995,-1.6124799999999997,2.02,1.92,1.8200000000000005,1.7199999999999982,1.6200000000000003,1.5200000000000002,1.4200000000000002,1.32,1.2200000000000006,1.1199999999999983,1.0200000000000005,0.9200000000000003,0
0,-0.0000003199999999999995,0.000012799999999999972,-0.00021599999999999972,0.0019743999999999977,-0.010350399999999989,0.02957951999999997,-0.03499999999999998,-0.010000000000000005,0.015000000000000065,0.039999999999999966,0.06499999999999997,0.08999999999999997,0.11499999999999996,0.13999999999999999,0.16499999999999998,0.18999999999999995,0.21499999999999997,0.24,0.26499999999999996,0.29,0.315,0.33999999999999997,0.365,0.39,0.4149999999999999,0.43999999999999995,0.46499999999999997,0.49,0.515,0.54,0.5649856,0.5905919999999999,0.6046399999999998,0.739648,0.1005120000000006,2.538598399999999,-2.3389759999999993,2.04,1.9399999999999997,1.840000000000001,1.7399999999999978,1.6400000000000003,1.5400000000000003,1.4400000000000002,1.3399999999999999,1.240000000000001,1.139999999999998,1.0400000000000005,0
0,0.00000006399999999999988,-0.000002943999999999994,0.00005855999999999993,-0.0006540799999999992,0.004439359999999995,-0.018336383999999976,0.042495423999999955,-0.03999999999999998,-0.015000000000000017,0.010000000000000085,0.03499999999999996,0.05999999999999998,0.08499999999999996,0.10999999999999996,0.13499999999999998,0.15999999999999998,0.18499999999999994,0.20999999999999996,0.235,0.25999999999999995,0.285,0.31,0.33499999999999996,0.36,0.385,0.4099999999999999,0.43499999999999994,0.45999999999999996,0.485,0.51,0.5350028800000001,0.55986432,0.5877823999999999,0.5776383999999999,0.8674751999999998,-0.3871052799999988,3.514113279999999,-3.2147711999999995,2.06,1.9599999999999995,1.8600000000000017,1.7599999999999973,1.6600000000000004,1.5600000000000003,1.4600000000000002,1.3599999999999997,1.2600000000000018,1.1599999999999975,0
0,-0.000000012799999999999969,0.0000006655999999999983,-0.000015244799999999966,0.00020108799999999977,-0.001672767999999998,0.008994508799999992,-0.030502745599999957,0.05899450879999993,-0.04499999999999997,-0.020000000000000035,0.005000000000000112,0.02999999999999996,0.05499999999999998,0.07999999999999996,0.10499999999999995,0.12999999999999998,0.15499999999999997,0.17999999999999994,0.20499999999999996,0.22999999999999998,0.25499999999999995,0.27999999999999997,0.305,0.32999999999999996,0.355,0.38,0.4049999999999999,0.42999999999999994,0.45499999999999996,0.48,0.504999424,0.5300305920000001,0.554280704,0.5898112,0.51967104,1.1183912959999995,-1.1673489919999978,4.859890175999997,-4.26972544,2.08,1.979999999999999,1.8800000000000026,1.7799999999999967,1.6800000000000004,1.5800000000000003,1.4800000000000002,1.3799999999999992,1.2800000000000027,0
